Brand Mention?,userpost,match type,brand
1,You could win a trip to Ireland! Plus  play for the chance to win VISA gift cards up to $100 INSTANTLY. Enter now! https://t.co/rAFtV3xHKy,vague,visa
1,WIN a $50 Visa Gift Card,vague,visa
1,You could win a trip to Ireland! Plus  play for the chance to win VISA gift cards up to $100 INSTANTLY. Enter now! http://t.co/5U0K3SEoj1,vague,visa
1,WIN a $50 Visa Gift Card http://t.co/zDfsEH5bGx,vague,visa
1,RT @LifeofDadShow: Our 5th winner of a $50 VISA gift card is @lilducks5! Congrats! Please DM your address &amp; phone #! #SleeptrackerLoD #ad,vague,visa
1,I received $5 Prepaid Virtual Visa Gift Card. #instagc #free #giftcard https://t.co/uPkvYCNiTP,vague,visa
1,RT @Freebies4Mom: 5 lucky guests will win one $100 VISA gift card each thanks to our sponsors @intel &amp; @pocketavatars! #ad #GetPocketAvatars,vague,visa
1,WIN a $50 Visa Gift Card http://t.co/csDnHR3hLr,vague,visa
1,.@DariusRucker &amp; @PlyGem are giving YOU the chance to win 1 of 5 $250 @VISA gift cards this Holiday season. Enter: https://t.co/Kgh1Z6RUmo,vague,visa
1,I received $10 Prepaid Virtual Visa Gift Card. #instagc #free #giftcard,vague,visa
1,@Staples I have 6 $100 staples gift cards and I was wondering if I could use them to buy a few $200 visa gift cards in stores or online?,vague,visa
0,It's not just illegal immigrants they're hiring.  It's also fraudulent use of VISA programs such as the H1-B.  Remember the Tech Bust?  W...,vague,visa
1,WIN a $50 Visa Gift Card https://t.co/x5fm52TH6Q,vague,visa
1,RT @goodyear: RT &amp;follow 4 chance to win tix to the 2016 @rosebowlgame. Happy #Goodyear #Sweepstakes Rules:https://t.co/Di3s5PSJtD https://ƒ,vague,goodyear
1,I just checked in at Goodyear Tire &amp; Rubber Co. with #mPLUSPlaces Download today!  https://t.co/wxIIEPmhxN,vague,goodyear
1,I entered to #win free #Goodyear tires from @Midas! For every entry they donate 1 meal to a local food bank! https://t.co/yd6HjvvhSb,vague,goodyear
1,I just checked in at Goodyear Tire &amp; Rubber Co. with #mPLUSPlaces Download today!  https://t.co/0kNvjuEzBA,vague,goodyear
1,I just checked in at Goodyear Tire &amp; Rubber Co. with #mPLUSPlaces Download today!  https://t.co/wxIIEPmhxN,vague,goodyear
1,I just checked in at Goodyear Tire &amp; Rubber Co. with #mPLACES  Download today!  http://t.co/tAYs0WclC4,vague,goodyear
1,I just checked in at Goodyear Tire &amp; Rubber Co. with #mPLUSPlaces Download today!  https://t.co/0kNvjuEzBA,vague,goodyear
1,I just checked in at Goodyear Tire &amp; Rubber Co. with #mPLACES  Download today!  https://t.co/tAYs0WclC4,vague,goodyear
1,#Goodyear #Contest @Goodyear Today we celebrate 15yrs of  #Happy marriage.. Our son starts driving this year. #2016 https://t.co/qQn3ipzFBQ,vague,goodyear
1,@NASCAR_WXMAN @KyleBusch @goodyear his comments or tires #NASCAR #Daytona500,vague,goodyear
1,I just checked in at Goodyear Tire &amp; Rubber Co. with #mPLUSPlaces Download today!  https://t.co/eh4iugZ5IO,vague,goodyear
1,I just checked in at Goodyear Tire &amp; Rubber Co. with #mPLUSPlaces Download today!  https://t.co/EqsBOYg2fV,vague,goodyear
1,I just checked in at Goodyear Auto Service Centers with #mPLUSPlaces Download today!  https://t.co/EqsBOYg2fV,vague,goodyear
1,I just checked in at Goodyear Tire &amp; Rubber Co. with #mPLACES  Download today!  https://t.co/tAYs0WclC4,vague,goodyear
1,RT @CottonBowlGame: It may be quiet now... but @ATTStadium will be going crazy in less than 24 hours #Spartans #RollTide #Goodyear https://ƒ,vague,goodyear
1,The Goodyear blimp coming back from the Super Bowl.,vague,goodyear
1,RT @goodyear: Good morning Twitter! ready to win some prizes?! We will begin direct messaging at approximately 10am EST today. Keep your fiƒ,vague,goodyear
1,I just checked in at Goodyear Auto Service Centers with #mPLUSPlaces Download today!  https://t.co/EqsBOYg2fV,vague,goodyear
1,I just checked in at Goodyear Tire &amp; Rubber Co. with #mPLUSPlaces Download today!  https://t.co/0kNvjuEzBA,vague,goodyear
1,Join me in helping Goodyear support military families. Go to https://t.co/cRQ8IUy34J for more info. #TiresforTroops,vague,goodyear
1,Enter For A Chance To Win A Dell Inspiron 15.6 Inch Laptop  @dealmaxx https://t.co/0pb2uOvKnD,vague,dell
1,Gift the Dell Inspiron 15 5000 SeriesæLaptop to your tech-lovers this season! http://t.co/CJIYuMIg2o #glamcrowd,vague,dell
0,Damn Dell __ #americanhorrorstoryfreakshow,vague,dell
1,I'm getting half off a @Dell laser printer. I'll be printing smarter &amp; faster  for only pennies per page! #imabzzagent  http://t.co/gbSFa3FU,vague,dell
1,I just entered win to a @Dell XPS 13 #Ultrabook from @LoJackforLaptop #L4LSXSW #SXSW,vague,dell
1,Check out the Dell Venue 8 7000 series tablet and how it helps Shall We Sasa work on the go! http://t.co/SNt3Hlbypo #glamcrowd,vague,dell
1,9.15.10  Today some lady outside the Wilk handed me a free pair of shutter shades  presumably so I could walk around campus looking like a tool at no cost to my bank account  only my dignity.  Except she also handed me a slip of paper informing me of a contest where I could win half a semester's tuition  a Dell Inspiron Mini 10 Notebook or an iPad  so it's cool.,vague,dell
0,RT @independentmail: State Sen. Billy OÍDell  a Republican from Ware Shoals and Anderson County legislative delegation member  has died. htƒ,vague,dell
1,To my Dell because it's a piece of shit!! BYE BYE BYE!,vague,dell
1,Win a Dell Inspiron 2-in-1 13.3&amp;quot; Laptop 8GB! https://t.co/bZZ1YfZjYd,vague,dell
1,"Dell S2716DG 27"" QHD Widescreen Gaming LED Monitor  2560 x 1440  https://t.co/b1uZMQRUYv https://t.co/1YRavxYO1E",vague,dell
1,Dell XPS 13 UltraBook International Giveaway! https://t.co/zt31IabS2P,vague,dell
1,Dell XPS 13 UltraBook International Giveaway @tabtimes #giveaway https://t.co/VYBScMA4aP,vague,dell
0,RT @SidelineBlues: Young Steph Curry and dad Dell Curry back in the day in a Burger King commercial. https://t.co/AXSRXyQesJ,vague,dell
1,Dell XPS 13 UltraBook International Giveaway! https://t.co/zt31IabS2P,vague,dell
0,RT @SwearToGoodness: Jimmy know damn well he can't handle Dell #AHSFREAKSHOW,vague,dell
0,RT @ESPNNBA: Show him where he got that shot from  Dell (via @CSNBayArea) https://t.co/rQDVUDM7AS,vague,dell
1,Dell XPS 13 UltraBook International Giveaway @tabtimes #giveaway https://t.co/zt31I9UgEf,vague,dell
1,Dell XPS 13 UltraBook International Giveaway @tabtimes #giveaway https://t.co/zt31I9UgEf,vague,dell
1,@CDWCorp @Dell My son will be a Senior next yr. He really needs a laptop :) Thank you !!,vague,dell
1,TIDE PODS¬ are #SmallButPowerful because they are the best http://t.co/YjPwfaeQhe #TideThat #spon #SmallButPowerful,vague,tide
1,Take the Sustainable Laundry Pledge with me! Tide purclean will donate $5 to WWF with each #CleanPledge https://t.co/eNQBHg7rZR,vague,tide
0,"""Being a part of the University of Alabama team is to help people when they need it and thereÍs a lot of people out there who need it."" -Coach Nick Saban  For relief donations...roll tide: ",vague,tide
1,Take the @Tide #CleanPledge so that WWF can reach their goal #CleanPledge #ad #TideThat https://t.co/BukAkYHRrz,vague,tide
0,Flood Tide for the Climate Movement: How India and California Are Leading the Way http://t.co/D4I1Lfw3so via @ecowatch,vague,tide
1,Bright clean jerseys! Thanks Tide!! #TideThat #spon https://t.co/mqQrBiWUSV,vague,tide
1,This post really shows how Tide Pods get out stains! http://t.co/8lX1rEaNme #TideThat #spon,vague,tide
1,IÍd try TIDE PODS¬ because it's everything I need in one little pack! #SmallButPowerful #TideThat #ad,vague,tide
1,My son plays hard  but after a day of outside play his clothes are not pleasant! Help Tide Odor Rescue #TideThat #ad https://t.co/ltAZOYZTd7,vague,tide
1,CanÍt wait to try Tide's Odor Rescue» on our towels #TideThat #ad https://t.co/qZgZmUEaXg,vague,tide
0,A few weeks ago Lillian threw a message in a bottle into a creek that poured into the Bay and she already received a letter today! Turns out  the bottle never left Safety Harbor :( It was found lodged under some brush in the water. But the people who found it offered to take it out while kayaking and toss it farther into the Bay during the outgoing tide. This way it may have a chance to reach the open Gulf. They own a restaurant here in town and are offering Lil some of their famous 6-layer chocolate cake while they ask her permission to help her letter along! Too cool 8| #Messageinabottle,vague,tide
0,RT @BigBull45: #TAPTERN is turning the tide on racism one picture at a time.  Join to see the great pics and stories of unity.  https://t.cƒ,vague,tide
1,Share the things youÍd recommend to your friends about Tide PODS¬ Plus Downy. #sponsored #TideThat https://t.co/we0sJ0SjgX,vague,tide
1,Tide purclean» is going to improve my laundry time #purclean #TideThat #ad,vague,tide
1,Issue a TIDE POD¬ Challengeƒto Tide¬! #TideChallenge #TideThat #spon https://t.co/f2MDq4WnZh,vague,tide
0,ROLL TIDE ROLL!!!,vague,tide
0,ROLL TIDE ROLL!!!,vague,tide
1,Those stains around his collar aren't lipstick  but thankfully tide will remove them! #TideThat #ad https://t.co/ybqI0JTymC,vague,tide
1,I repinned tide pic #TideThat #ad https://t.co/BkgGZeOvwT,vague,tide
1,"I'm giving away: ""TIDE"" SPRING MEADOW  PODS 16ct PACK!!!:). Check it out - http://t.co/bwty8uFzpW #listia",vague,tide
1,RT @ThriftyJinxy: Energizer EcoAdvanced are the worldÍs first AA batteries made from 4% recycled material. #PowerYourHoliday #sweeps https:ƒ,vague,energizer
0,RT @CityofElkGrove: The #mayisbikemonth energizer station is #InElkGrove this morning. Stop by Laguna Springs Dr before 9 am. http://t.co/Aƒ,vague,energizer
1,I just entered a Prize Giveaway! - Win A Case Of Energizer AA's on https://t.co/Sep1cVVpXM https://t.co/R68xrxplpe #win #Fishbowlprizes,vague,energizer
1,You're like the Energizer bunny today and your spirits lift as... More for Aquarius http://t.co/OKxvx3MHkY,vague,energizer
1,ENTER for a chance to WIN a Family Safety Kit in the @Energizer Change Your Clock Change Your Battery Sweepstakes. http://t.co/t097XWhs,vague,energizer
1,I just entered to #WIN an Energizer Light Fusion Prize Pack. One winner a day! #sweepstakes #thatspositivenergy http://t.co/qSFJnCmMQJ,vague,energizer
1,Energizer Coin Lithium batteries Prize pack #Giveaway 10/01 Daily US http://t.co/6d5VH5n9c9 @Energizer @s8r8l33,vague,energizer
1,RT @Giveaway_Plus: New #AmazonGiveaway ____  Energizer LED Folding 360 Area Lantern with L...  RT + Enter to win! (1:1000)  https://t.co/ZYHzƒ,vague,energizer
1,Enter to Win a 50-pack of Energizer AAA Batteries #giveaway @Flash_Giveaways https://t.co/Tg72nT7ggL,vague,energizer
1,Energizer MAX AA Alkaline Batteries http://t.co/GFovGLxb,vague,energizer
1,The energizer bunny has competition,vague,energizer
1,Energizer MAX AA Alkaline Batteries http://t.co/GFovGLxb,vague,energizer
1,RT @iamthemaven: PLEASE RETWEET: I'm tweeting w/ @Energizer #PowerYourHoliday #sweeps as my Twitter Party #sweepstakesentry,vague,energizer
1,the Energizer Bunny was arrested and charged with battery.,vague,energizer
1,Wow! I just won this for free  ENERGIZER http://t.co/l5t3FHZ8yz #listia,vague,energizer
1,RT @bloggingmomof4: PLEASE RETWEET: I'm tweeting w/ @Energizer #PowerYourHoliday #sweeps as my Twitter Party #sweepstakesentry,vague,energizer
1,I want to WIN an @Energizer Prize Pack that Includes Batteries  Smoke Detector and Flashlight ($60 value) Ends 11/10/13 #win #giveaway,vague,energizer
1,Yup  like the Energizer Bunny. I keep going  and going... Photo by Gloria Morgan.,vague,energizer
1,I just entered to #win an @Energizer Light Fusion Technology prize pack! You can too! #sweepstakes http://t.co/4RFG4EzWZ2,vague,energizer
1,Energizer MAX AA Alkaline Batteries http://t.co/GFovGLxb,vague,energizer
0,RT @XSTROLOGY: #Scorpio is the Alpha and the Omega  the beginning and the end. Dont fuck with them.,vague,omega
0,Chi Omega's throwing what we know honoring 1st Lt. Ashley White. Over $10 000 were raised and there were shadow run's all over the world at the same time #whitehot5k  http://instagr.am/p/KAtntQCu6J/ Chi Omega Fraternity,vague,omega
0,God is the beginning and the end  the Alpha and the Omega. God is creation. #StoryofGod @NatGeoChannel https://t.co/lKVRF8H9Wa,vague,omega
0,Uncle Jeremiah  Aunt Omega and Couisins http://t.co/6nLjoapBK2,vague,omega
0,Alphaand Omega Ministries-Pakistan Nathan Minton Chris Moranec Chanda Thompson John Garber Eva Amponsah Jen Knox... http://t.co/MgpoYcPbMT,vague,omega
0,RT @zmanbrianzane: Welp.  It's gonna be tough for anyone to top what Omega and Okada did in 2017. #WK11 #njwk11,vague,omega
0,Got my owl today from a Chi Omega in Texas!,vague,omega
0,I'm at Omega Family Restaurant (3473 S 27th St  Morgan Ave  Milwaukee) http://t.co/Y6XInwu,vague,omega
0,Move Free is giving away free samples of new Move Free Ultra¬ Omega.  Get yours today. http://t.co/3vV5jUbH4F,vague,omega
0,I am so honored to have known Ashley White as Chi Omega sister during my college years. She is a true American Hero who paid the ultimate sacrifice to protect her country and paved the way for women in the military today. Thank you for your service and I can't believe she will have a real movie made for her. LITB,vague,omega
0,@GlassReflection WHY DOES THIS REMIND ME OF MADOKA MAGIKA SO MUCH Omega Quintet for PlayStation 4 | GameStop http://t.co/LQPqfzCy8r,vague,omega
0,Wow  I love @Listia! I just won this for free  Marvel Wolverine From Then 'Til Now 2 Omega Red https://t.co/K5qAxi3SOz,vague,omega
0,For my Chi Omega's and owl lovers...,vague,omega
0,My little just told me Chi Omega Nationals are banning paddles and making us change family names. As an alum  this still upsets me. #notcool,vague,omega
0,The Awesome Omega Male: What Makes Him Better than the Alpha https://t.co/CuAWsamwuh,vague,omega
0,"One of my customers today said his sister was lambda delta/Chi Omega in the early 90s. He said  ""My sister is your sister"" #weareeverywhere",vague,omega
0,Chi Omega Says Go Greek!,vague,omega
0,Happy 65th birthday Lambda Delta of Chi Omega! Looking more classy with each year.,vague,omega
0,There are 2 delicious new @nakedjuice flavors with chia seeds!  Get those essential Omega 3s from Chia Sweet Peach or Chia Cherry Lime.,vague,omega
0,Move Free is giving away free samples of new Move Free Ultra¬ Omega.  Get yours today. http://t.co/742pF0npiK,vague,omega
1,I LOVE CINNAMON ROLLS AND SILK!!! #SilkCrowd #sponsored https://t.co/aYbtNlsvrZ,vague,silk
0,Why do you want to try Hawaiian Tropic¬ Silk Hydration¬ Weightless ... #AlohaTherapy #sponsored #hawaiiantropiccrowd https://t.co/8aNfVaCBvv,vague,silk
1,With large size Silk  I can go to the store less lol #SilkCrowd #sponsored https://t.co/xrg502gNpK,vague,silk
0,I'm giving away: AVON SILK WRAP TREATMENT FREE!!!:) ***LOW GIN***. Check it out - http://t.co/7YGHHeQMZd,vague,silk
1,Love the taste of Silk Unsweetened because there's no sugar #SilkCrowd #sponsored https://t.co/zvgt0KUqwa,vague,silk
1,Gotta choose between which silk product to enjoy #SilkCrowd #sponsored https://t.co/xwkCGOLnUf,vague,silk
1,Loving my Blueberry Silk Dairy Free Yogurt #SilkCrowd #sponsored https://t.co/j6aCkfnrEj,vague,silk
0,I'm giving away: Decorating with Silk & Dried Flowers. Check it out - http://t.co/RsfUAfNu,vague,silk
0,Long Sleeve Scoop Neck Tee in Silk Cotton  https://t.co/2CK6jwMi7D https://t.co/KtB1zB8xoj,vague,silk
1,Silk Tastes Like Better because it is better! #SilkCrowd #sponsored https://t.co/yvA22HFSoK,vague,silk
1,With Silk  I create smoothies like I always make  full of fresh fruits. #SilkCrowd #sponsored https://t.co/hWz3ZLyr3B,vague,silk
0,Why are you excited to try Hawaiian Tropic¬ Silk Hydration Weightless Lotion Suns... #sponsored #HawaiianTropicCrowd https://t.co/wI5BRhgH5r,vague,silk
1,Cool new giveaway! Enter for your chance to win a Summer Prize Pack from Silk. #SilkSweepstakes http://t.co/ShflrGjRVc,vague,silk
0,Two words   love it!  I cannot think of anything about this faces exfoliating faces wash I didn't like. The smell is fantastic and I really like the natural shell in the tube that really leaves your skin feeling like silk.  I will be purchasing this for my daily routine.,vague,silk
1,Psst! Want a chance to win a Fitness Gift Pack? Sign up with Silk and answer one simple question. #SilkSweepstakes http://t.co/EmXXUGgEaf,vague,silk
1,See ya  dairy! IÍm switching to silk #SilkCrowd #sponsored https://t.co/WC8udWZkJN,vague,silk
1,Want a chance to win a $500 pre-paid gift card? Sign up with Silk &amp; answer one simple question. #SilkSweepstakes http://t.co/0yYhU8qxMF,vague,silk
1,My go-to Silk recipe is anything vanilla and creamy #SilkCrowd #sponsored https://t.co/kOThqYvGqY,vague,silk
0,Tell us why you love all the ways Hawaiian Tropic¬ Silk Hydration Weightless Loti... #sponsored #HawaiianTropicCrowd https://t.co/VCvyDlgG2E,vague,silk
1,100 Cartons of Silk Giveaway! http://t.co/oE4sAmyw via @WomanFreebiesUS,vague,silk
0,RT @OmahaPolice: Apx 1 month ago one of our officers was brutally assaulted.  This phenomenal citizen helped. #grateful #opd https://t.co/5ƒ,vague,citizen
